"i" "HH" "U" "V"
"2494" 49880 2.08356534444743 1.03713065726663 0.997424651149312
"2495" 49900 2.10432339596651 1.01479293807963 1.21156779979437
"2496" 49920 2.05420423245778 1.01862213616657 1.08604259041764
"2497" 49940 2.06825249127851 1.03246381971528 1.07572918310831
"2498" 49960 2.12077561528874 1.02031290437192 1.06277126436132
"2499" 49980 2.09915301246207 1.04573187564212 0.996348954890915
"2500" 50000 2.07654104324828 1.02684160000514 1.14517903859976
"2501" 50020 2.04798741125005 1.0453318854924 1.07740910757967
"2502" 50040 2.10749875183208 1.01911763633551 1.09312040729057
"2503" 50060 2.07338863471966 1.03108636005336 1.05925170734066
"2504" 50080 2.06840219788015 1.03007520488437 1.03214416855145
"2505" 50100 2.07072059592648 1.01547569447467 1.01314247452467
"2506" 50120 2.16150517569608 1.01567820473552 1.0526912515129
"2507" 50140 2.12925642738426 1.03337574981388 1.17874324476016
"2508" 50160 2.06490919374719 1.03184078947923 1.04868763129086
"2509" 50180 2.02319398624553 1.03192987745773 1.01985143603607
"2510" 50200 2.08568125328034 1.02502253421658 1.08590709165529
"2511" 50220 2.12067044646219 1.03870652326959 1.06994340233695
"2512" 50240 2.15790434133091 1.05267104355853 1.03847061083275
"2513" 50260 2.14571043875352 0.983860586229874 1.04374054929343
"2514" 50280 2.11327611593871 1.02067425890528 1.06355668976458
"2515" 50300 2.05087378628739 1.04878681156498 1.04354901784641
"2516" 50320 2.11456066713099 1.02514562724103 1.04512771296134
"2517" 50340 2.09459864577365 1.03249610180965 1.02513168348889
"2518" 50360 2.11077560187349 1.03545836349287 1.09790531091434
"2519" 50380 2.05874802238769 1.06218895870058 1.12529513113106
"2520" 50400 2.13734409868219 1.02103800477532 0.979812959097287
"2521" 50420 2.07267241894822 0.996104463750279 1.01690406536128
"2522" 50440 2.09564116135825 1.02393859145537 1.05382540998126
"2523" 50460 2.08761502463449 1.04824026078527 1.03340903891513
"2524" 50480 2.1455600243328 1.03601129317377 1.06854585428828
"2525" 50500 2.15278136352092 1.00281970301085 1.03479303035716
"2526" 50520 2.08310177773047 1.03236024439825 1.07281884515089
"2527" 50540 2.08144572855584 1.04626290108185 1.06736480685222
"2528" 50560 2.08492981672205 1.00392640496133 1.08383128546669
"2529" 50580 2.12756600310352 0.968162073075648 1.06495322576823
"2530" 50600 2.07199628076521 1.01191187883701 1.01434636989347
"2531" 50620 2.10988465370629 1.03741131537222 1.01049894704409
"2532" 50640 2.11005634629987 1.03838940211196 1.12504557479313
"2533" 50660 2.14454802930074 0.976365552659923 1.1205625424352
"2534" 50680 2.05418563617829 1.03959001726013 1.03905720470296
"2535" 50700 2.08011455757535 0.97984735465941 1.03920621515614
"2536" 50720 2.1343473400356 1.01275060272608 1.04719701892484
"2537" 50740 2.11950893845834 1.01214044883428 1.07056026762448
"2538" 50760 2.13215602798827 1.01921378988027 1.05176788655069
"2539" 50780 2.06376312965977 1.02007149755842 1.04508222933725
"2540" 50800 1.97933110681935 1.02098808448062 1.14268715009749
"2541" 50820 2.09181757979487 0.994510303579108 1.00651442314288
"2542" 50840 2.10809657495093 0.969929417945381 1.00954950302767
"2543" 50860 2.0900328499337 1.02238495391472 1.06326181567001
"2544" 50880 2.07104892285904 1.02183741093142 1.00796229148638
"2545" 50900 2.06673188583392 1.03042424272151 1.01743540744645
"2546" 50920 2.09410161052996 0.986601869053881 1.02834871134042
"2547" 50940 2.04306344070807 1.02962491933192 1.01366394297593
"2548" 50960 2.10097447064516 1.00823385903273 1.01788309233112
"2549" 50980 2.0602703380818 1.03064271057959 1.03801638054876
"2550" 51000 2.11278596913532 0.996761319351747 1.01118546647836
"2551" 51020 2.01024844971191 1.0331648504745 1.02746245089352
"2552" 51040 2.10886251188099 1.04086351409655 1.0630341457485
"2553" 51060 2.11767076657863 1.03740160077665 1.10113019649804
"2554" 51080 2.12382049049595 1.01000198705365 1.01845223743951
"2555" 51100 2.13866141066288 0.995667574780949 1.06871168711263
"2556" 51120 2.13447728447585 1.0686489476139 1.10464558417322
"2557" 51140 2.10255833732245 1.0186491088621 1.06286806169689
"2558" 51160 2.11195727238823 0.991697243670272 1.07896766841717
"2559" 51180 2.1696978101356 0.974083700026374 1.06381802504246
"2560" 51200 2.16212658373583 1.01175646849581 1.06657148780661
"2561" 51220 1.97751696995129 1.00782660106692 1.04596035034659
"2562" 51240 2.09878567089141 1.01962711119446 1.0157707559171
"2563" 51260 2.11154384620959 1.05049091002333 0.985966070299951
"2564" 51280 2.06170808924738 0.966148387413599 0.974621276908035
"2565" 51300 2.05998581065928 1.0070079355389 1.06787270023108
"2566" 51320 2.08796305353739 1.00307701467132 1.04808330238851
"2567" 51340 2.14022349007222 1.01144353886919 0.982564509197706
"2568" 51360 2.05533161515971 1.01214256497346 1.04191189308918
"2569" 51380 2.05202423481942 1.01049318039574 1.04835547393197
"2570" 51400 2.04237388370017 1.05218506219235 0.994468407901123
"2571" 51420 2.02293898260986 1.00376870979606 1.04901866706818
"2572" 51440 2.11273085773562 1.0595860242346 1.0537681253342
"2573" 51460 2.04001035712705 1.02035113354212 1.02026035177893
"2574" 51480 2.07686496446799 0.980467903326711 1.03869954983842
"2575" 51500 2.10158498558597 0.985029353999733 1.05963954319002
"2576" 51520 2.12791725151071 1.01097731511591 1.00812023928138
"2577" 51540 2.01814471830548 1.01105655731072 1.00512490680157
"2578" 51560 2.08117649795796 1.01789262538229 1.03857125486781
"2579" 51580 2.12619160696986 1.03472087398366 1.04934984778112
"2580" 51600 2.11984893414705 0.990363695841871 0.96872807484367
"2581" 51620 2.05628329594796 0.998320298811128 1.02765046537178
"2582" 51640 2.08140415572898 1.01117386840268 1.0264544334823
"2583" 51660 2.05134979616932 0.977247915447835 1.09348090348236
"2584" 51680 2.12882877971355 1.00143336205148 1.03372880929295
"2585" 51700 2.14874003775677 1.0159217291501 0.986846800535617
"2586" 51720 2.09567365279581 1.0235885347239 0.990275849479672
"2587" 51740 2.16149231798159 1.00016127447531 1.03962312976668
"2588" 51760 2.08441276230097 1.01523380667728 1.03993049537209
"2589" 51780 2.00953194163024 1.00473975769859 0.999029315985891
"2590" 51800 2.02265374506682 0.987191520786358 1.02200187664279
"2591" 51820 2.0407188772277 0.985097715010537 0.992620621524421
"2592" 51840 2.01866373654168 1.03261994170998 0.952151015212339
"2593" 51860 2.02644379468861 1.04129946198765 1.04268667525772
"2594" 51880 2.01823043410681 1.01058578703525 0.993366506135163
"2595" 51900 2.0185834882325 1.0145995329653 1.05045827984191
"2596" 51920 1.99362747399665 1.03253239913639 1.02044217192437
"2597" 51940 2.10109678438867 0.99715855121121 1.04513340906732
"2598" 51960 2.02536841721064 1.0074063057088 0.986901180126073
"2599" 51980 2.03440067019461 0.969708640686479 1.03557497901162
"2600" 52000 2.07380408820076 0.981190416046439 1.02951087490351
"2601" 52020 2.09456931561391 0.990148814042481 1.10179941084906
"2602" 52040 2.1081810080461 1.00304023638757 1.07351928316847
"2603" 52060 2.03290771280661 0.998803960952689 1.07509013966254
"2604" 52080 2.16502034113612 1.0159592045528 1.05401198728122
"2605" 52100 2.06523089544883 1.00959008503541 1.06526577791782
"2606" 52120 2.06208864958643 1.00438879263163 1.00457692390252
"2607" 52140 1.9795146190576 0.981660309630771 1.0399940047288
"2608" 52160 2.02622533352671 0.986642108656384 1.00152435109976
"2609" 52180 1.99685032552976 0.997257741854934 1.00112324351506
"2610" 52200 2.0977421569777 0.958704266652846 1.03947925592586
"2611" 52220 2.14882512114328 1.00864627838131 1.02339066788055
"2612" 52240 2.0790069735391 1.01959584006419 1.02983444108714
"2613" 52260 2.09121971122183 0.986514500294696 1.01068214059852
"2614" 52280 2.06283948998268 0.997267670993408 1.03154743314084
"2615" 52300 1.94936805615654 1.02481063988248 0.971965754321679
"2616" 52320 2.12549211124755 1.00237700276717 1.01229170136906
"2617" 52340 2.0910909386321 0.978875133692379 1.02741440833021
"2618" 52360 2.03192398740049 1.00029113179996 1.00362610280329
"2619" 52380 1.97866858302305 1.00795609445397 1.02088155186018
"2620" 52400 2.09153489301796 0.964809518798746 1.00216353158755
"2621" 52420 2.04402995364221 1.03298441707864 1.08183032622051
"2622" 52440 2.10430198296735 1.00715724867778 1.08549814529281
"2623" 52460 2.05222303223289 1.00884790703632 1.05709760642312
"2624" 52480 2.07429087409729 0.96276476076917 1.05413980193469
"2625" 52500 2.12667824918022 0.976304998669084 0.998085927424882
"2626" 52520 2.05903940675471 1.06534987381178 1.04748510537761
"2627" 52540 2.07085462402407 1.02952054467012 1.07273290927852
"2628" 52560 2.11868053233197 1.00540131921892 1.02725352552445
"2629" 52580 2.08022015341535 0.963062424742543 0.975043860789144
"2630" 52600 2.02944067251728 1.0091119791693 1.05567272154913
"2631" 52620 2.12947697788747 0.987329817772706 1.05694427383642
"2632" 52640 2.12027379534545 0.999095521168425 1.01861562268385
"2633" 52660 2.01156988325137 0.987927287816806 1.05480216481864
"2634" 52680 2.04526385378766 1.0277836667317 1.04807545073611
"2635" 52700 2.04954687364846 0.994293391063853 1.03845888272349
"2636" 52720 2.08084107766464 0.992918446883983 1.02099400693237
"2637" 52740 1.99665169783904 0.976517807726143 1.07011023514511
"2638" 52760 2.09165203488409 1.02147361676471 1.01383028782637
"2639" 52780 2.14084418137674 0.990250862162808 1.07299705667416
"2640" 52800 2.07619356589788 1.00531621286248 0.952885084620276
"2641" 52820 2.02389061100039 1.02569206496904 1.00921546957749
"2642" 52840 2.04142985262992 1.03183818439725 0.976497166762778
"2643" 52860 2.00426290108462 0.99300789024615 0.981190982884308
"2644" 52880 2.07349515344347 1.01455723607539 0.986430576145857
"2645" 52900 2.19372113742269 0.971764417614279 0.955199576328534
"2646" 52920 2.06007254519381 1.00657501361341 0.999506362844047
"2647" 52940 1.98842708904989 0.962370858925773 1.02776117246836
"2648" 52960 2.03039282700227 0.981089117578205 1.00067585712229
"2649" 52980 2.08068654455801 0.994999003758521 1.20125422430408
"2650" 53000 2.05508812436019 1.00415328880769 0.991487782539787
"2651" 53020 2.11431740822872 0.980176098081346 1.00550204840716
"2652" 53040 2.14259496609646 0.990915663313873 1.06822626630051
"2653" 53060 2.09995149623398 1.01728530554126 1.08370912522248
"2654" 53080 1.99291843490242 0.958906217887639 1.06466576727292
"2655" 53100 2.0091119536267 0.969170462059144 1.00854088637112
"2656" 53120 2.09271645315712 0.975557485632601 1.02105601238417
"2657" 53140 2.1160827499114 1.00768868004259 1.10131650465928
"2658" 53160 2.18432825852736 1.00617295547418 1.01506684716882
"2659" 53180 2.08410248240582 1.00725639554062 1.02098694618244
"2660" 53200 2.05302764530374 0.964907384684929 0.999573216946482
"2661" 53220 2.06377055400532 1.01683961781957 0.997975379714083
"2662" 53240 2.09469746268173 1.0574780609295 1.01849705752046
"2663" 53260 2.0515365016495 0.969743016679388 1.07095387280245
"2664" 53280 2.01265196707651 0.983069454501355 1.01042053383149
"2665" 53300 2.07035822044053 0.962064108135877 1.07245494497984
"2666" 53320 2.04050406162227 1.03321588054933 1.01809002957226
"2667" 53340 2.05795966426457 0.995875787880119 0.987597200844137
"2668" 53360 2.07878010968511 0.975096822496507 1.03215282644683
"2669" 53380 2.03153478195283 1.00360856607549 1.04161559336902
"2670" 53400 2.08341104859525 0.982307080371173 0.966865566080133
"2671" 53420 2.03449960476424 0.974213984634874 1.00512344598482
"2672" 53440 2.07627318866554 0.996798407151731 1.00410663244819
"2673" 53460 2.0695062823317 0.981098987250382 0.99611372500502
"2674" 53480 2.12712102386758 1.04046425550395 1.112727808652
"2675" 53500 2.0159203541871 0.984271988071506 0.983581594707817
"2676" 53520 2.08507316732661 1.04350992343803 1.04395446765591
"2677" 53540 2.0494063308509 1.00898241657306 1.02584992347399
"2678" 53560 2.0127231005397 1.01747048668868 0.975735676122473
"2679" 53580 2.03423890765782 1.01175148086546 0.962716345791229
"2680" 53600 1.97530144538285 0.983557296927591 0.969160939187833
"2681" 53620 2.08283996589928 0.994083582094758 1.02682114315173
"2682" 53640 2.02784989360553 0.985537326651197 0.974684767095286
"2683" 53660 2.03826043787658 1.01701732316817 0.978438723894766
"2684" 53680 2.14460597917228 1.01238045239065 1.03752449072476
"2685" 53700 2.1304312412318 1.01997503041868 0.999156721720302
"2686" 53720 2.03267855991032 0.987920089268306 1.04239041805132
"2687" 53740 2.00130603186398 0.998937015524637 0.989108159589299
"2688" 53760 2.0717614119735 1.00978970454241 0.973815902400517
"2689" 53780 2.10090657712086 1.03085066203381 1.00131857634548
"2690" 53800 2.05049908577267 0.984963674827188 1.06883972025297
"2691" 53820 2.0128380579462 0.969012332211706 0.999251836269143
"2692" 53840 2.05016755589548 0.968425275554343 1.0439917593103
"2693" 53860 2.04896760278886 0.978293846359773 0.98018499058532
"2694" 53880 1.97213194966701 1.00482939796543 0.983588678457579
"2695" 53900 1.99974510045887 0.997198356133345 0.986124507998886
"2696" 53920 2.08323185979122 1.05730831037557 1.08180449929882
"2697" 53940 2.05593262123705 1.02205302381838 1.00447679943069
"2698" 53960 1.98761612617757 1.01089330804849 0.95903443551934
"2699" 53980 2.10127488621097 1.00235932400239 1.01117545140903
"2700" 54000 2.02048281444326 0.991360074618929 0.97276874710857
"2701" 54020 2.02445337399036 0.982636384345741 0.988214941571459
"2702" 54040 2.0657342738691 1.00152106852364 1.0337428572178
"2703" 54060 2.08082697659332 1.00106789298106 1.00253486229463
"2704" 54080 2.00576051027202 1.00766828686398 0.961651129587665
"2705" 54100 2.08098334753055 0.952959696521576 1.04428700993822
"2706" 54120 2.09862212743914 1.00296640689598 1.00689122969707
"2707" 54140 2.03295288790737 0.95661601668834 1.00715121303963
"2708" 54160 2.07057885907453 0.993820752843266 1.04504666318411
"2709" 54180 2.0480273812534 0.985823932341423 1.00939579341221
"2710" 54200 2.00232240926007 1.01067724240367 1.02298115160524
"2711" 54220 2.04991450653081 0.997617104042049 0.995614976836506
"2712" 54240 2.12421670333508 0.959205616723896 0.999674001628234
"2713" 54260 2.05736548172688 1.00485788639853 0.952605862802871
"2714" 54280 2.03424772472604 0.982414188365822 0.983777267253773
"2715" 54300 2.06185044330327 0.966468825561231 0.981166231706841
"2716" 54320 2.03200546630301 0.991782745270512 1.0113137695241
"2717" 54340 2.11548255627096 0.986626460845167 0.995840371722263
"2718" 54360 2.08769298459469 1.0033917668192 1.02933837937201
"2719" 54380 2.06961001694223 0.991895721773139 0.993620216870903
"2720" 54400 2.00942323432597 0.977933849393752 1.03184201788658
"2721" 54420 2.06803994800472 0.988670230845844 0.974850194489872
"2722" 54440 1.99433983444429 0.991971169099841 1.03379833299883
"2723" 54460 1.96749312021727 0.986553747690951 0.996843790995549
"2724" 54480 2.01847030811409 1.0023359145801 1.04062613607532
"2725" 54500 2.03650311709952 0.994333260337709 0.988487891769218
"2726" 54520 2.03171676443739 0.993529393497581 1.05508848534367
"2727" 54540 2.06556257087154 0.968583778609888 0.960588116646837
"2728" 54560 2.06126273982865 0.985242746111455 0.951825816732412
"2729" 54580 2.12722962448655 0.98180453359498 1.06300005938046
"2730" 54600 1.93792404737883 0.976081759549056 0.990217727102198
"2731" 54620 1.93667804412714 0.993086360429552 0.975519590231752
"2732" 54640 2.00209586576776 0.950003358954448 1.03170577762849
"2733" 54660 2.08961935822973 0.972637573879293 1.03512686034838
"2734" 54680 2.0616334355371 0.979194019798554 0.995041817348687
"2735" 54700 1.99581149031374 0.964184434280695 0.992647120541254
"2736" 54720 2.06118537634099 0.982483617485095 0.962040315556111
"2737" 54740 2.01852435517409 1.0194902485682 0.97973244254356
"2738" 54760 2.13323489361911 1.00201895250361 0.972521789060096
"2739" 54780 2.03897751833251 0.989188719868131 1.03719909662469
"2740" 54800 2.03369650480098 0.963704936295458 0.981570200469469
"2741" 54820 2.03629623121226 1.0006077019169 1.03415655571422
"2742" 54840 2.09397792771649 0.97160451006614 0.985026732781521
"2743" 54860 2.13894194357181 0.95536622997083 1.01940875682187
"2744" 54880 2.01233220283628 0.95403823719909 0.97902156917706
"2745" 54900 1.92434226130466 0.984383663475666 0.934854697766921
"2746" 54920 2.00038504221006 0.945916056489672 1.01145218294954
"2747" 54940 2.00972555637123 0.968099779935254 0.94083387799369
"2748" 54960 2.01433200654917 0.979135683570385 0.982549621788645
"2749" 54980 2.03226883687355 0.999615109738463 1.04467541670933
"2750" 55000 2.04655456916631 0.959224927249738 0.983912231899011
"2751" 55020 2.07550163965195 0.967005426099117 0.986364969965465
"2752" 55040 1.99264668827594 1.0209898582704 1.05283298743498
"2753" 55060 2.10840485105934 0.971569206752347 1.00388364411495
"2754" 55080 2.0515359945758 0.978176770482895 1.02451385439651
"2755" 55100 2.04677137475911 0.960569319310018 1.05369027646878
"2756" 55120 1.9433989376357 0.97615201789308 1.01672368619861
"2757" 55140 2.01101774532069 0.982762987048817 0.974128726425059
"2758" 55160 2.00857212516058 0.970127095875161 1.03852951251623
"2759" 55180 1.96412695977392 1.02637699388173 1.02734594133353
"2760" 55200 2.0774614230645 1.00840179707012 0.988284461399789
"2761" 55220 1.9754306053837 0.964211866214499 0.993099404220434
"2762" 55240 1.99669756648063 0.993012737987027 1.00441410468691
"2763" 55260 2.04361493341732 0.980893211519668 0.96647750717702
"2764" 55280 2.08581727080493 0.989558863801724 0.960930882914389
"2765" 55300 2.05044542970206 0.948581445878246 0.96887013527342
"2766" 55320 2.03410096083607 0.964446042320231 1.02582931367651
"2767" 55340 2.02132818074372 0.997601402835591 0.921209767672066
"2768" 55360 2.0011458464339 0.97628386775266 1.00326808461809
"2769" 55380 2.01843413086272 0.945758185404792 0.946308665141299
"2770" 55400 2.03153357355233 0.982404886812134 0.946610961066845
"2771" 55420 1.95460873731677 0.968413575164011 1.01504791001044
"2772" 55440 1.98829314437312 0.976401899809587 0.981933640616817
"2773" 55460 2.06809949988469 1.00478413994052 1.04543186305099
"2774" 55480 1.96047178945544 0.941657893937536 0.989707946563304
"2775" 55500 2.0197621629022 0.971490686290272 1.01502569121109
"2776" 55520 2.04473739317644 0.966181995234571 0.977293591276966
"2777" 55540 2.10147038175287 0.97891891792504 0.99910299856324
"2778" 55560 1.97733857496935 0.924822632645015 1.02479472382205
"2779" 55580 2.03305062006924 0.946307869812679 0.966996057688713
"2780" 55600 1.95112154924241 0.995359849519249 1.01516879524307
"2781" 55620 2.10986627430565 0.943207639353997 0.986848107414956
"2782" 55640 2.0360020415562 0.991559309920383 0.983314073551641
"2783" 55660 2.02292750208768 0.976653977724161 0.938906269374248
"2784" 55680 2.03748875527093 0.952847865394991 0.990237244497828
"2785" 55700 1.97315549164388 0.989079992497436 0.931738210896262
"2786" 55720 2.06335260312593 0.993863772301945 0.999563994081471
"2787" 55740 2.05816095735689 0.956279855774888 1.02012028380901
"2788" 55760 2.00512119697126 1.00620686256857 0.99935655699079
"2789" 55780 2.07081528830646 0.994058881074873 0.96060322340507
"2790" 55800 2.11110212597296 0.97333998386791 0.953517802840898
"2791" 55820 2.03186008151794 0.971213264810439 0.947893845238133
"2792" 55840 2.00085420677666 1.00046792022346 0.97751133390901
"2793" 55860 2.08578689437523 0.972894600632985 1.01940321013902
"2794" 55880 2.08087405347578 0.974078375867229 1.01876171187457
"2795" 55900 2.01286057015254 1.00567725189224 0.96424367753674
"2796" 55920 2.03812534797909 0.930441862009795 0.97012762633363
"2797" 55940 2.0882794302514 0.971612186705425 1.00282717684298
"2798" 55960 1.96410702930774 0.928104252089097 0.94705712842108
"2799" 55980 2.05220112662613 0.920855013657386 1.00693956344588
"2800" 56000 1.97987688131929 0.981701249161674 0.944951908960353
"2801" 56020 2.02291604987439 0.992817486831019 0.995254339256965
"2802" 56040 2.08003257658963 0.968621485342334 0.970576110912055
"2803" 56060 2.04802840903701 0.947299118395768 0.981381655159983
"2804" 56080 2.039443528315 0.935916125835292 0.990000648691875
"2805" 56100 2.05016895670837 0.987618814753183 0.945781286898627
"2806" 56120 2.05974655209584 0.992109026036288 0.964415511386615
"2807" 56140 2.00639481317 1.0163161269841 1.03201421791666
"2808" 56160 2.04186521286779 0.997443305549663 0.941330000058035
"2809" 56180 2.01860462676953 0.947784729410515 1.00022136282922
"2810" 56200 1.95239930677232 1.01514318994961 1.02365794039834
"2811" 56220 2.08683615227794 0.932573361789391 0.963265366083385
"2812" 56240 1.99029566080401 0.922465062224537 0.970137537743845
"2813" 56260 2.00872303728638 0.95465649327223 0.943632550499468
"2814" 56280 1.98710241520979 1.00030792753809 1.05041595773436
"2815" 56300 2.07181441513072 0.972501011945687 1.07921296990838
"2816" 56320 2.00047871733231 0.96855201682771 0.983773373452455
"2817" 56340 1.99405663634948 0.973152670868921 0.947699507367508
"2818" 56360 1.92951808549643 0.952669618406507 0.975735919996409
"2819" 56380 2.00006571510838 0.995071175713533 0.979596934922906
"2820" 56400 1.98788748597906 0.950294177520079 0.99131090702436
"2821" 56420 2.02121055559863 0.974231744492131 0.966979953398706
"2822" 56440 2.0304559536653 0.983473410414949 0.980224767325291
"2823" 56460 2.04280598616658 0.991279537462569 0.963266154698034
"2824" 56480 1.87453210645598 0.956222801026714 1.00824487597167
"2825" 56500 2.05877055642509 1.02115488097379 1.01190277448566
"2826" 56520 2.10597551437758 0.957520947238955 1.01879857542525
"2827" 56540 2.05339454047861 0.942332396242487 0.949683400996796
"2828" 56560 1.97742307446581 1.00044655629624 1.03175601276599
"2829" 56580 2.06916442352431 0.96416914083837 0.930548457646344
"2830" 56600 1.9992318550441 0.968372180421645 0.945051329674913
"2831" 56620 2.03714860467449 0.95063605471548 0.947579714789146
"2832" 56640 1.94958127470104 0.969038014718207 1.01907905239256
"2833" 56660 2.04195912863462 0.91495038350856 0.977557968064575
"2834" 56680 1.99638417955259 0.974507736224206 0.987199277429218
"2835" 56700 2.01466882719104 0.989370039901098 0.963155342316399
"2836" 56720 2.02927253902937 0.952059574589017 1.02352778316045
"2837" 56740 1.96112991516847 0.940643391155425 0.947115019862091
"2838" 56760 2.11265396533137 0.972496746799438 1.01218971643635
"2839" 56780 1.99714137856582 0.930544118320594 0.977671919244692
"2840" 56800 1.93340210521351 0.972210375370729 1.00630618318987
"2841" 56820 1.97574884723192 0.93887546855496 0.944020230708468
"2842" 56840 1.98069195522301 0.949113867077321 0.970195049416336
"2843" 56860 1.99792633714559 0.937649222895425 0.927315614986568
"2844" 56880 2.02354187419886 0.968949229562002 0.947198281071906
"2845" 56900 1.96211408956077 0.925358595871118 0.955165828127736
"2846" 56920 2.05334293287739 0.942315325983688 0.946798688151989
"2847" 56940 1.97424305667835 0.971500937168237 0.979499467883481
"2848" 56960 1.99584348774625 0.931422472232625 0.928983019832879
"2849" 56980 1.9734353137753 0.984072038819424 0.992000335563579
"2850" 57000 2.12033360833046 0.948139221332971 0.955651369155154
"2851" 57020 1.98018939266431 0.939531678277686 0.940053863628349
"2852" 57040 2.07681078468531 0.924457560372312 0.957625209792605
"2853" 57060 2.03700297806532 0.96365166805223 1.00601109889172
"2854" 57080 2.09034475643058 0.95942367268621 1.00649279141329
"2855" 57100 1.91552240745798 0.966585489436731 0.969392179805252
"2856" 57120 2.03320991357229 0.97612727788323 0.980682889259014
"2857" 57140 2.03970148911357 0.960282828839826 0.960281702769669
"2858" 57160 1.98209799349584 0.958010822568011 0.960954262050539
"2859" 57180 2.01571370214663 0.930432115983185 0.943472746599404
"2860" 57200 2.01677300029657 0.978794786965903 0.982746270368175
"2861" 57220 2.01137002119515 0.937303594799573 0.9825779881174
"2862" 57240 2.00146184973732 0.992206291580109 0.94248206939553
"2863" 57260 2.00318514361966 0.954197082180306 0.974049009549491
"2864" 57280 2.03579180620608 0.956146504887733 1.02301321634542
"2865" 57300 2.01082429838167 0.952272118987952 1.00048759090715
"2866" 57320 1.94188122609653 0.953512120838943 0.965741560241403
"2867" 57340 1.98812367064648 0.981306590908876 0.998603365812845
"2868" 57360 2.0472229854767 0.972964335798366 0.989991651181262
"2869" 57380 1.99602711751515 0.945888898647389 0.945138895884772
"2870" 57400 2.07091505045836 1.0004775849069 0.980588695044248
"2871" 57420 1.97905756207037 0.935119852161669 0.999636668418097
"2872" 57440 2.03959059800385 0.980783297462294 0.955862840756858
"2873" 57460 1.97490089207636 0.965684073894008 0.995799640271869
"2874" 57480 1.97855651092803 0.96677516997944 0.996777092621247
"2875" 57500 1.99973541782229 0.948670630633165 0.961902515567757
"2876" 57520 2.01323722225384 0.948632745037218 1.01498228547941
"2877" 57540 2.00037616567181 0.958466708018004 0.936553022803065
"2878" 57560 2.01291504371276 0.978573730752319 0.968785384252415
"2879" 57580 1.91168444558925 0.92492207395242 0.995476047426696
"2880" 57600 2.0191789716866 0.959494193728284 1.026067498448
"2881" 57620 1.98197025349094 0.969671545809334 0.967418053531526
"2882" 57640 1.97534751116861 0.955509600578873 0.966460053116969
"2883" 57660 2.04283157210774 0.982452426844343 0.957491190959648
"2884" 57680 1.95774831263035 0.956600307268553 0.938283727356605
"2885" 57700 1.99454404286693 0.942751584989357 0.916752878248961
"2886" 57720 2.03475033574911 0.978582237550918 0.969537698566337
"2887" 57740 1.95857213034316 0.912784612549938 0.945082962183789
"2888" 57760 1.98840646509044 0.93903114254045 0.941029575172326
"2889" 57780 1.91119520053363 0.961655161309099 0.964226106595335
"2890" 57800 1.96025496884182 0.941122786741559 1.0335026115891
"2891" 57820 1.99853836183033 0.91465145108959 0.993980740915129
"2892" 57840 1.94767986716107 0.96990376911576 0.949413770441937
"2893" 57860 1.98722496285001 0.947055155516906 0.980339421288841
"2894" 57880 1.99648655455099 0.921134410018538 0.9377763825879
"2895" 57900 2.03737455387412 0.982107481288716 0.939295431935782
"2896" 57920 1.97677213174275 0.975007291048342 0.941763887805137
"2897" 57940 1.97957343677896 0.98367292667268 0.931337586332892
"2898" 57960 1.98157995292518 0.951571908424812 0.962174211266504
"2899" 57980 1.9775536046328 0.904779149819404 0.968246165801728
"2900" 58000 1.97190800725375 0.967750624991003 0.995452511133599
"2901" 58020 2.02347394273036 0.954847655068429 1.00353142281136
"2902" 58040 2.01576172794164 0.965729506148725 0.964437353967224
"2903" 58060 1.97235801634052 0.957286640771477 0.970093847041644
"2904" 58080 2.01387513549112 0.958716357812845 0.979448341041362
"2905" 58100 1.87974645435138 0.931629538255423 0.904334687382723
"2906" 58120 2.1348725954482 0.895897670590141 0.972119323769915
"2907" 58140 2.01883602197805 0.946738400660978 0.994322498841396
"2908" 58160 1.94832986740039 0.974676246521024 0.90806067149575
"2909" 58180 2.01019140027388 0.972389638875019 0.955406310841982
"2910" 58200 2.05429468392927 0.93209844783013 0.931020498639305
"2911" 58220 2.03471718025204 0.969491923921373 0.970805190180554
"2912" 58240 2.04937275729711 0.963469958660813 1.00714636945822
"2913" 58260 1.97481574642355 0.966267543566776 0.928236010335833
"2914" 58280 2.0365908604474 0.962915161208467 0.960708922326569
"2915" 58300 1.96122818254902 0.936267076017348 0.982475467326257
"2916" 58320 1.99887928181224 0.970498168038837 0.926703791300081
"2917" 58340 2.01745862661836 0.94031050220572 0.982954485888423
"2918" 58360 2.02032331808267 0.935094796554654 0.979988758683548
"2919" 58380 1.97567730062754 0.932169235491151 0.995944343002498
"2920" 58400 1.95444258256677 0.939731245014276 0.961444183120834
"2921" 58420 1.97128695073 0.977516590474742 0.923583237601326
"2922" 58440 2.01509990388935 0.943879705812526 0.977764324988343
"2923" 58460 2.01605519643025 0.951406174188634 0.937340597972937
"2924" 58480 1.90828919549999 0.961203709028265 0.936901373661978
"2925" 58500 2.02317656283807 0.947239870324992 1.03337354812393
"2926" 58520 1.94905624335163 0.947716945806291 0.938898244633037
"2927" 58540 1.99299327041485 0.917834351283487 0.960827507103721
"2928" 58560 1.93947451961118 0.914001905878948 0.943270897462448
"2929" 58580 2.00167306569463 0.914497757919457 0.968422320299825
"2930" 58600 2.01601966017965 0.970288776501442 0.943469401269766
